unique_id,ds,y
SKU_01,2022-04-26,340.0
SKU_01,2022-04-27,292.0
SKU_01,2022-04-28,265.0
SKU_01,2022-04-29,246.0
SKU_01,2022-04-30,40.0
SKU_01,2022-05-01,41.0
SKU_01,2022-05-02,302.0
SKU_01,2022-05-03,384.0
SKU_01,2022-05-04,278.0
SKU_01,2022-05-05,327.0
SKU_01,2022-05-06,262.0
SKU_01,2022-05-07,22.0
SKU_01,2022-05-08,27.0
SKU_01,2022-05-09,332.0
SKU_01,2022-05-10,334.0
SKU_01,2022-05-11,326.0
SKU_01,2022-05-12,311.0
SKU_01,2022-05-13,228.0
SKU_01,2022-05-14,29.0
SKU_01,2022-05-15,54.0
SKU_01,2022-05-16,189.0
SKU_01,2022-05-17,335.0
SKU_01,2022-05-18,147.0
SKU_01,2022-05-19,209.0
SKU_01,2022-05-20,213.0
SKU_01,2022-05-21,16.0
SKU_01,2022-05-22,7.0
SKU_01,2022-05-23,260.0
SKU_01,2022-05-24,242.0
SKU_01,2022-05-25,220.0
SKU_01,2022-05-26,277.0
SKU_01,2022-05-27,231.0
SKU_01,2022-05-28,29.0
SKU_01,2022-05-29,23.0
SKU_01,2022-05-30,284.0
SKU_01,2022-05-31,200.0
SKU_01,2022-06-01,352.0
SKU_01,2022-06-02,230.0
SKU_01,2022-06-03,229.0
SKU_01,2022-06-04,43.0
SKU_01,2022-06-05,35.0
SKU_01,2022-06-06,285.0
SKU_01,2022-06-07,247.0
SKU_01,2022-06-08,276.0
SKU_01,2022-06-09,325.0
SKU_01,2022-06-10,193.0
SKU_01,2022-06-11,32.0
SKU_01,2022-06-12,21.0
SKU_01,2022-06-13,158.0
SKU_01,2022-06-14,286.0
SKU_01,2022-06-15,272.0
SKU_01,2022-06-16,50.0
SKU_01,2022-06-17,232.0
SKU_01,2022-06-18,53.0
SKU_01,2022-06-19,31.0
SKU_01,2022-06-20,187.0
SKU_01,2022-06-21,234.0
SKU_01,2022-06-22,245.0
SKU_01,2022-06-23,262.0
SKU_01,2022-06-24,184.0
SKU_01,2022-06-25,70.0
SKU_01,2022-06-26,17.0
SKU_01,2022-06-27,365.0
SKU_01,2022-06-28,283.0
SKU_01,2022-06-29,347.0
SKU_01,2022-06-30,318.0
SKU_01,2022-07-01,324.0
SKU_01,2022-07-02,50.0
SKU_01,2022-07-03,41.0
SKU_01,2022-07-04,324.0
SKU_01,2022-07-05,396.0
SKU_01,2022-07-06,381.0
SKU_01,2022-07-07,259.0
SKU_01,2022-07-08,528.0
SKU_01,2022-07-09,15.0
SKU_01,2022-07-10,32.0
SKU_01,2022-07-11,258.0
SKU_01,2022-07-12,275.0
SKU_01,2022-07-13,203.0
SKU_01,2022-07-14,199.0
SKU_01,2022-07-15,213.0
SKU_01,2022-07-16,27.0
SKU_01,2022-07-17,19.0
SKU_01,2022-07-18,184.0
SKU_01,2022-07-19,291.0
SKU_01,2022-07-20,209.0
SKU_01,2022-07-21,276.0
SKU_01,2022-07-22,331.0
SKU_01,2022-07-23,19.0
SKU_01,2022-07-24,6.0
SKU_01,2022-07-25,292.0
SKU_01,2022-07-26,298.0
SKU_01,2022-07-27,240.0
SKU_01,2022-07-28,309.0
SKU_01,2022-07-29,549.0
SKU_01,2022-07-30,46.0
SKU_01,2022-07-31,39.0
SKU_01,2022-08-01,300.0
SKU_01,2022-08-02,462.0
SKU_01,2022-08-03,345.0
SKU_01,2022-08-04,291.0
SKU_01,2022-08-05,319.0
SKU_01,2022-08-06,46.0
SKU_01,2022-08-07,16.0
SKU_01,2022-08-08,235.0
SKU_01,2022-08-09,276.0
SKU_01,2022-08-10,330.0
SKU_01,2022-08-11,260.0
SKU_01,2022-08-12,253.0
SKU_01,2022-08-13,36.0
SKU_01,2022-08-14,19.0
SKU_01,2022-08-15,148.0
SKU_01,2022-08-16,288.0
SKU_01,2022-08-17,323.0
SKU_01,2022-08-18,345.0
SKU_01,2022-08-19,367.0
SKU_01,2022-08-20,23.0
SKU_01,2022-08-21,32.0
SKU_01,2022-08-22,347.0
SKU_01,2022-08-23,311.0
SKU_01,2022-08-24,522.0
SKU_01,2022-08-25,594.0
SKU_01,2022-08-26,354.0
SKU_01,2022-08-27,12.0
SKU_01,2022-08-28,34.0
SKU_01,2022-08-29,291.0
SKU_01,2022-08-30,350.0
SKU_01,2022-08-31,309.0
SKU_01,2022-09-01,301.0
SKU_01,2022-09-02,262.0
SKU_01,2022-09-03,40.0
SKU_01,2022-09-04,30.0
SKU_01,2022-09-05,426.0
SKU_01,2022-09-06,336.0
SKU_01,2022-09-07,25.0
SKU_01,2022-09-08,326.0
SKU_01,2022-09-09,296.0
SKU_01,2022-09-10,27.0
SKU_01,2022-09-11,27.0
SKU_01,2022-09-12,273.0
SKU_01,2022-09-13,337.0
SKU_01,2022-09-14,297.0
SKU_01,2022-09-15,320.0
SKU_01,2022-09-16,216.0
SKU_01,2022-09-17,24.0
SKU_01,2022-09-18,14.0
SKU_01,2022-09-19,311.0
SKU_01,2022-09-20,205.0
SKU_01,2022-09-21,258.0
SKU_01,2022-09-22,246.0
SKU_01,2022-09-23,325.0
SKU_01,2022-09-24,26.0
SKU_01,2022-09-25,22.0
SKU_01,2022-09-26,290.0
SKU_01,2022-09-27,210.0
SKU_01,2022-09-28,321.0
SKU_01,2022-09-29,244.0
SKU_01,2022-09-30,334.0
SKU_01,2022-10-01,60.0
SKU_01,2022-10-02,16.0
SKU_01,2022-10-03,303.0
SKU_01,2022-10-04,454.0
SKU_01,2022-10-05,241.0
SKU_01,2022-10-06,430.0
SKU_01,2022-10-07,264.0
SKU_01,2022-10-08,21.0
SKU_01,2022-10-09,8.0
SKU_01,2022-10-10,228.0
SKU_01,2022-10-11,315.0
SKU_01,2022-10-12,27.0
SKU_01,2022-10-13,393.0
SKU_01,2022-10-14,446.0
SKU_01,2022-10-15,44.0
SKU_01,2022-10-16,24.0
SKU_01,2022-10-17,284.0
SKU_01,2022-10-18,390.0
SKU_01,2022-10-19,255.0
SKU_01,2022-10-20,243.0
SKU_01,2022-10-21,305.0
SKU_01,2022-10-22,20.0
SKU_01,2022-10-23,14.0
SKU_01,2022-10-24,328.0
SKU_01,2022-10-25,414.0
SKU_01,2022-10-26,376.0
SKU_01,2022-10-27,280.0
SKU_01,2022-10-28,293.0
SKU_01,2022-10-29,35.0
SKU_01,2022-10-30,8.0
SKU_01,2022-10-31,461.0
SKU_01,2022-11-01,250.0
SKU_01,2022-11-02,30.0
SKU_01,2022-11-03,381.0
SKU_01,2022-11-04,273.0
SKU_01,2022-11-05,35.0
SKU_01,2022-11-06,9.0
SKU_01,2022-11-07,394.0
SKU_01,2022-11-08,291.0
SKU_01,2022-11-09,414.0
SKU_01,2022-11-10,378.0
SKU_01,2022-11-11,320.0
SKU_01,2022-11-12,36.0
SKU_01,2022-11-13,23.0
SKU_01,2022-11-14,275.0
SKU_01,2022-11-15,31.0
SKU_01,2022-11-16,590.0
SKU_01,2022-11-17,342.0
SKU_01,2022-11-18,352.0
SKU_01,2022-11-19,38.0
SKU_01,2022-11-20,28.0
SKU_01,2022-11-21,326.0
SKU_01,2022-11-22,427.0
SKU_01,2022-11-23,445.0
SKU_01,2022-11-24,243.0
SKU_01,2022-11-25,308.0
SKU_01,2022-11-26,48.0
SKU_01,2022-11-27,22.0
SKU_01,2022-11-28,436.0
SKU_01,2022-11-29,450.0
SKU_01,2022-11-30,401.0
SKU_01,2022-12-01,579.0
SKU_01,2022-12-02,320.0
SKU_01,2022-12-03,23.0
SKU_01,2022-12-04,26.0
SKU_01,2022-12-05,337.0
SKU_01,2022-12-06,349.0
SKU_01,2022-12-07,315.0
SKU_01,2022-12-08,378.0
SKU_01,2022-12-09,213.0
SKU_01,2022-12-10,32.0
SKU_01,2022-12-11,26.0
SKU_01,2022-12-12,253.0
SKU_01,2022-12-13,306.0
SKU_01,2022-12-14,249.0
SKU_01,2022-12-15,164.0
SKU_01,2022-12-16,242.0
SKU_01,2022-12-17,7.0
SKU_01,2022-12-18,14.0
SKU_01,2022-12-19,116.0
SKU_01,2022-12-20,176.0
SKU_01,2022-12-21,115.0
SKU_01,2022-12-22,139.0
SKU_01,2022-12-23,59.0
SKU_01,2022-12-24,13.0
SKU_01,2022-12-25,12.0
SKU_01,2022-12-26,90.0
SKU_01,2022-12-27,76.0
SKU_01,2022-12-28,143.0
SKU_01,2022-12-29,120.0
SKU_01,2022-12-30,73.0
SKU_01,2022-12-31,8.0
SKU_01,2023-01-01,5.0
SKU_01,2023-01-02,249.0
SKU_01,2023-01-03,231.0
SKU_01,2023-01-04,245.0
SKU_01,2023-01-05,257.0
SKU_01,2023-01-06,257.0
SKU_01,2023-01-07,45.0
SKU_01,2023-01-08,35.0
SKU_01,2023-01-09,394.0
SKU_01,2023-01-10,582.0
SKU_01,2023-01-11,311.0
SKU_01,2023-01-12,369.0
SKU_01,2023-01-13,346.0
SKU_01,2023-01-14,37.0
SKU_01,2023-01-15,42.0
SKU_01,2023-01-16,431.0
SKU_01,2023-01-17,356.0
SKU_01,2023-01-18,347.0
SKU_01,2023-01-19,369.0
SKU_01,2023-01-20,284.0
SKU_01,2023-01-21,30.0
SKU_01,2023-01-22,24.0
SKU_01,2023-01-23,384.0
SKU_01,2023-01-24,341.0
SKU_01,2023-01-25,314.0
SKU_01,2023-01-26,292.0
SKU_01,2023-01-27,503.0
SKU_01,2023-01-28,95.0
SKU_01,2023-01-29,45.0
SKU_01,2023-01-30,443.0
SKU_01,2023-01-31,352.0
SKU_01,2023-02-01,387.0
SKU_01,2023-02-02,333.0
SKU_01,2023-02-03,281.0
SKU_01,2023-02-04,46.0
SKU_01,2023-02-05,27.0
SKU_01,2023-02-06,292.0
SKU_01,2023-02-07,381.0
SKU_01,2023-02-08,338.0
SKU_01,2023-02-09,381.0
SKU_01,2023-02-10,222.0
SKU_01,2023-02-11,37.0
SKU_01,2023-02-12,20.0
SKU_01,2023-02-13,343.0
SKU_01,2023-02-14,250.0
SKU_01,2023-02-15,230.0
SKU_01,2023-02-16,192.0
SKU_01,2023-02-17,188.0
SKU_01,2023-02-18,29.0
SKU_01,2023-02-19,14.0
SKU_01,2023-02-20,66.0
SKU_01,2023-02-21,65.0
SKU_01,2023-02-22,275.0
SKU_01,2023-02-23,229.0
SKU_01,2023-02-24,322.0
SKU_01,2023-02-25,33.0
SKU_01,2023-02-26,26.0
SKU_01,2023-02-27,472.0
SKU_01,2023-02-28,338.0
SKU_01,2023-03-01,368.0
SKU_01,2023-03-02,323.0
SKU_01,2023-03-03,382.0
SKU_01,2023-03-04,38.0
SKU_01,2023-03-05,41.0
SKU_01,2023-03-06,407.0
SKU_01,2023-03-07,388.0
SKU_01,2023-03-08,284.0
SKU_01,2023-03-09,279.0
SKU_01,2023-03-10,401.0
SKU_01,2023-03-11,55.0
SKU_01,2023-03-12,29.0
SKU_01,2023-03-13,285.0
SKU_01,2023-03-14,278.0
SKU_01,2023-03-15,401.0
SKU_01,2023-03-16,307.0
SKU_01,2023-03-17,490.0
SKU_01,2023-03-18,76.0
SKU_01,2023-03-19,62.0
SKU_01,2023-03-20,385.0
SKU_01,2023-03-21,434.0
SKU_01,2023-03-22,296.0
SKU_01,2023-03-23,439.0
SKU_01,2023-03-24,299.0
SKU_01,2023-03-25,42.0
SKU_01,2023-03-26,21.0
SKU_01,2023-03-27,294.0
SKU_01,2023-03-28,421.0
SKU_01,2023-03-29,453.0
SKU_01,2023-03-30,378.0
SKU_01,2023-03-31,238.0
SKU_01,2023-04-01,30.0
SKU_01,2023-04-02,33.0
SKU_01,2023-04-03,270.0
SKU_01,2023-04-04,400.0
SKU_01,2023-04-05,303.0
SKU_01,2023-04-06,237.0
SKU_01,2023-04-07,19.0
SKU_01,2023-04-08,27.0
SKU_01,2023-04-09,23.0
SKU_01,2023-04-10,346.0
SKU_01,2023-04-11,412.0
SKU_01,2023-04-12,403.0
SKU_01,2023-04-13,312.0
SKU_01,2023-04-14,270.0
SKU_01,2023-04-15,22.0
SKU_01,2023-04-16,38.0
SKU_01,2023-04-17,343.0
SKU_01,2023-04-18,584.0
SKU_01,2023-04-19,215.0
SKU_01,2023-04-20,315.0
SKU_01,2023-04-21,16.0
SKU_01,2023-04-22,11.0
SKU_01,2023-04-23,24.0
SKU_01,2023-04-24,352.0
SKU_01,2023-04-25,331.0
SKU_01,2023-04-26,399.0
SKU_01,2023-04-27,364.0
SKU_01,2023-04-28,360.0
SKU_02,2019-01-01,11.0
SKU_02,2019-01-02,122.0
SKU_02,2019-01-03,193.0
SKU_02,2019-01-04,224.0
SKU_02,2019-01-05,45.0
SKU_02,2019-01-06,38.0
SKU_02,2019-01-07,307.0
SKU_02,2019-01-08,260.0
SKU_02,2019-01-09,272.0
SKU_02,2019-01-10,224.0
SKU_02,2019-01-11,183.0
SKU_02,2019-01-12,30.0
SKU_02,2019-01-13,26.0
SKU_02,2019-01-14,87.0
SKU_02,2019-01-15,191.0
SKU_02,2019-01-16,191.0
SKU_02,2019-01-17,187.0
SKU_02,2019-01-18,177.0
SKU_02,2019-01-19,27.0
SKU_02,2019-01-20,16.0
SKU_02,2019-01-21,164.0
SKU_02,2019-01-22,204.0
SKU_02,2019-01-23,204.0
SKU_02,2019-01-24,175.0
SKU_02,2019-01-25,114.0
SKU_02,2019-01-26,28.0
SKU_02,2019-01-27,13.0
SKU_02,2019-01-28,133.0
SKU_02,2019-01-29,175.0
SKU_02,2019-01-30,180.0
SKU_02,2019-01-31,273.0
SKU_02,2019-02-01,465.0
SKU_02,2019-02-02,182.0
SKU_02,2019-02-03,39.0
SKU_02,2019-02-04,235.0
SKU_02,2019-02-05,251.0
SKU_02,2019-02-06,239.0
SKU_02,2019-02-07,193.0
SKU_02,2019-02-08,155.0
SKU_02,2019-02-09,22.0
SKU_02,2019-02-10,17.0
SKU_02,2019-02-11,213.0
SKU_02,2019-02-12,122.0
SKU_02,2019-02-13,216.0
SKU_02,2019-02-14,146.0
SKU_02,2019-02-15,150.0
SKU_02,2019-02-16,17.0
SKU_02,2019-02-17,10.0
SKU_02,2019-02-18,162.0
SKU_02,2019-02-19,131.0
SKU_02,2019-02-20,128.0
SKU_02,2019-02-21,125.0
SKU_02,2019-02-22,131.0
SKU_02,2019-02-23,15.0
SKU_02,2019-02-24,9.0
SKU_02,2019-02-25,137.0
SKU_02,2019-02-26,119.0
SKU_02,2019-02-27,120.0
SKU_02,2019-02-28,140.0
SKU_02,2019-03-01,157.0
SKU_02,2019-03-02,14.0
SKU_02,2019-03-03,7.0
SKU_02,2019-03-04,22.0
SKU_02,2019-03-05,30.0
SKU_02,2019-03-06,153.0
SKU_02,2019-03-07,209.0
SKU_02,2019-03-08,187.0
SKU_02,2019-03-09,58.0
SKU_02,2019-03-10,19.0
SKU_02,2019-03-11,233.0
SKU_02,2019-03-12,180.0
SKU_02,2019-03-13,218.0
SKU_02,2019-03-14,222.0
SKU_02,2019-03-15,115.0
SKU_02,2019-03-16,28.0
SKU_02,2019-03-17,29.0
SKU_02,2019-03-18,198.0
SKU_02,2019-03-19,218.0
SKU_02,2019-03-20,146.0
SKU_02,2019-03-21,160.0
SKU_02,2019-03-22,167.0
SKU_02,2019-03-23,46.0
SKU_02,2019-03-24,19.0
SKU_02,2019-03-25,192.0
SKU_02,2019-03-26,159.0
SKU_02,2019-03-27,151.0
SKU_02,2019-03-28,219.0
SKU_02,2019-03-29,198.0
SKU_02,2019-03-30,48.0
SKU_02,2019-03-31,9.0
SKU_02,2019-04-01,183.0
SKU_02,2019-04-02,141.0
SKU_02,2019-04-03,217.0
SKU_02,2019-04-04,295.0
SKU_02,2019-04-05,213.0
SKU_02,2019-04-06,53.0
SKU_02,2019-04-07,37.0
SKU_02,2019-04-08,231.0
SKU_02,2019-04-09,292.0
SKU_02,2019-04-10,223.0
SKU_02,2019-04-11,294.0
SKU_02,2019-04-12,233.0
SKU_02,2019-04-13,66.0
SKU_02,2019-04-14,44.0
SKU_02,2019-04-15,211.0
SKU_02,2019-04-16,168.0
SKU_02,2019-04-17,190.0
SKU_02,2019-04-18,222.0
SKU_02,2019-04-19,35.0
SKU_02,2019-04-20,29.0
SKU_02,2019-04-21,33.0
SKU_02,2019-04-22,179.0
SKU_02,2019-04-23,189.0
SKU_02,2019-04-24,185.0
SKU_02,2019-04-25,238.0
SKU_02,2019-04-26,149.0
SKU_02,2019-04-27,35.0
SKU_02,2019-04-28,29.0
SKU_02,2019-04-29,226.0
SKU_02,2019-04-30,180.0
SKU_02,2019-05-01,56.0
SKU_02,2019-05-02,258.0
SKU_02,2019-05-03,275.0
SKU_02,2019-05-04,86.0
SKU_02,2019-05-05,33.0
SKU_02,2019-05-06,323.0
SKU_02,2019-05-07,265.0
SKU_02,2019-05-08,305.0
SKU_02,2019-05-09,241.0
SKU_02,2019-05-10,165.0
SKU_02,2019-05-11,48.0
SKU_02,2019-05-12,18.0
SKU_02,2019-05-13,190.0
SKU_02,2019-05-14,235.0
SKU_02,2019-05-15,217.0
SKU_02,2019-05-16,213.0
SKU_02,2019-05-17,152.0
SKU_02,2019-05-18,52.0
SKU_02,2019-05-19,34.0
SKU_02,2019-05-20,192.0
SKU_02,2019-05-21,198.0
SKU_02,2019-05-22,273.0
SKU_02,2019-05-23,118.0
SKU_02,2019-05-24,232.0
SKU_02,2019-05-25,51.0
SKU_02,2019-05-26,18.0
SKU_02,2019-05-27,135.0
SKU_02,2019-05-28,167.0
SKU_02,2019-05-29,129.0
SKU_02,2019-05-30,155.0
SKU_02,2019-05-31,206.0
SKU_02,2019-06-01,58.0
SKU_02,2019-06-02,27.0
SKU_02,2019-06-03,233.0
SKU_02,2019-06-04,296.0
SKU_02,2019-06-05,218.0
SKU_02,2019-06-06,209.0
SKU_02,2019-06-07,226.0
SKU_02,2019-06-08,43.0
SKU_02,2019-06-09,44.0
SKU_02,2019-06-10,230.0
SKU_02,2019-06-11,232.0
SKU_02,2019-06-12,187.0
SKU_02,2019-06-13,174.0
SKU_02,2019-06-14,204.0
SKU_02,2019-06-15,64.0
SKU_02,2019-06-16,31.0
SKU_02,2019-06-17,194.0
SKU_02,2019-06-18,242.0
SKU_02,2019-06-19,141.0
SKU_02,2019-06-20,63.0
SKU_02,2019-06-21,159.0
SKU_02,2019-06-22,27.0
SKU_02,2019-06-23,23.0
SKU_02,2019-06-24,220.0
SKU_02,2019-06-25,238.0
SKU_02,2019-06-26,217.0
SKU_02,2019-06-27,255.0
SKU_02,2019-06-28,272.0
SKU_02,2019-06-29,39.0
SKU_02,2019-06-30,41.0
SKU_02,2019-07-01,428.0
SKU_02,2019-07-02,281.0
SKU_02,2019-07-03,297.0
SKU_02,2019-07-04,407.0
SKU_02,2019-07-05,214.0
SKU_02,2019-07-06,45.0
SKU_02,2019-07-07,20.0
SKU_02,2019-07-08,232.0
SKU_02,2019-07-09,128.0
SKU_02,2019-07-10,220.0
SKU_02,2019-07-11,233.0
SKU_02,2019-07-12,212.0
SKU_02,2019-07-13,19.0
SKU_02,2019-07-14,66.0
SKU_02,2019-07-15,347.0
SKU_02,2019-07-16,247.0
SKU_02,2019-07-17,249.0
SKU_02,2019-07-18,291.0
SKU_02,2019-07-19,204.0
SKU_02,2019-07-20,62.0
SKU_02,2019-07-21,30.0
SKU_02,2019-07-22,317.0
SKU_02,2019-07-23,233.0
SKU_02,2019-07-24,252.0
SKU_02,2019-07-25,263.0
SKU_02,2019-07-26,253.0
SKU_02,2019-07-27,35.0
SKU_02,2019-07-28,24.0
SKU_02,2019-07-29,261.0
SKU_02,2019-07-30,339.0
SKU_02,2019-07-31,269.0
SKU_02,2019-08-01,342.0
SKU_02,2019-08-02,241.0
SKU_02,2019-08-03,92.0
SKU_02,2019-08-04,35.0
SKU_02,2019-08-05,395.0
SKU_02,2019-08-06,405.0
SKU_02,2019-08-07,289.0
SKU_02,2019-08-08,305.0
SKU_02,2019-08-09,284.0
SKU_02,2019-08-10,27.0
SKU_02,2019-08-11,19.0
SKU_02,2019-08-12,240.0
SKU_02,2019-08-13,275.0
SKU_02,2019-08-14,231.0
SKU_02,2019-08-15,205.0
SKU_02,2019-08-16,208.0
SKU_02,2019-08-17,54.0
SKU_02,2019-08-18,30.0
SKU_02,2019-08-19,344.0
SKU_02,2019-08-20,562.0
SKU_02,2019-08-21,285.0
SKU_02,2019-08-22,305.0
SKU_02,2019-08-23,219.0
SKU_02,2019-08-24,89.0
SKU_02,2019-08-25,78.0
SKU_02,2019-08-26,400.0
SKU_02,2019-08-27,500.0
SKU_02,2019-08-28,476.0
SKU_02,2019-08-29,335.0
SKU_02,2019-08-30,289.0
SKU_02,2019-08-31,70.0
SKU_02,2019-09-01,55.0
SKU_02,2019-09-02,434.0
SKU_02,2019-09-03,416.0
SKU_02,2019-09-04,264.0
SKU_02,2019-09-05,287.0
SKU_02,2019-09-06,181.0
SKU_02,2019-09-07,46.0
SKU_02,2019-09-08,38.0
SKU_02,2019-09-09,208.0
SKU_02,2019-09-10,199.0
SKU_02,2019-09-11,211.0
SKU_02,2019-09-12,195.0
SKU_02,2019-09-13,167.0
SKU_02,2019-09-14,34.0
SKU_02,2019-09-15,30.0
SKU_02,2019-09-16,256.0
SKU_02,2019-09-17,237.0
SKU_02,2019-09-18,192.0
SKU_02,2019-09-19,181.0
SKU_02,2019-09-20,220.0
SKU_02,2019-09-21,27.0
SKU_02,2019-09-22,22.0
SKU_02,2019-09-23,346.0
SKU_02,2019-09-24,353.0
SKU_02,2019-09-25,256.0
SKU_02,2019-09-26,221.0
SKU_02,2019-09-27,276.0
SKU_02,2019-09-28,69.0
SKU_02,2019-09-29,41.0
SKU_02,2019-09-30,325.0
SKU_02,2019-10-01,474.0
SKU_02,2019-10-02,476.0
SKU_02,2019-10-03,324.0
SKU_02,2019-10-04,466.0
SKU_02,2019-10-05,40.0
SKU_02,2019-10-06,37.0
SKU_02,2019-10-07,360.0
SKU_02,2019-10-08,406.0
SKU_02,2019-10-09,348.0
SKU_02,2019-10-10,384.0
SKU_02,2019-10-11,300.0
SKU_02,2019-10-12,39.0
SKU_02,2019-10-13,29.0
SKU_02,2019-10-14,369.0
SKU_02,2019-10-15,390.0
SKU_02,2019-10-16,371.0
SKU_02,2019-10-17,312.0
SKU_02,2019-10-18,335.0
SKU_02,2019-10-19,58.0
SKU_02,2019-10-20,49.0
SKU_02,2019-10-21,288.0
SKU_02,2019-10-22,519.0
SKU_02,2019-10-23,449.0
SKU_02,2019-10-24,347.0
SKU_02,2019-10-25,293.0
SKU_02,2019-10-26,63.0
SKU_02,2019-10-27,24.0
SKU_02,2019-10-28,328.0
SKU_02,2019-10-29,362.0
SKU_02,2019-10-30,400.0
SKU_02,2019-10-31,445.0
SKU_02,2019-11-01,443.0
SKU_02,2019-11-02,27.0
SKU_02,2019-11-03,51.0
SKU_02,2019-11-04,370.0
SKU_02,2019-11-05,292.0
SKU_02,2019-11-06,13.0
SKU_02,2019-11-07,22.0
SKU_02,2019-11-08,20.0
SKU_02,2019-11-09,0.0
SKU_02,2019-11-10,0.0
SKU_02,2019-11-11,2.0
SKU_02,2019-11-12,24.0
SKU_02,2019-11-13,1.0
SKU_02,2019-11-14,2.0
SKU_02,2019-11-15,0.0
SKU_02,2019-11-16,0.0
SKU_02,2019-11-17,0.0
SKU_02,2019-11-18,178.0
SKU_02,2019-11-19,95.0
SKU_02,2019-11-20,0.0
SKU_02,2019-11-21,0.0
SKU_02,2019-11-22,0.0
SKU_02,2019-11-23,0.0
SKU_02,2019-11-24,0.0
SKU_02,2019-11-25,0.0
SKU_02,2019-11-26,0.0
SKU_02,2019-11-27,0.0
SKU_02,2019-11-28,0.0
SKU_02,2019-11-29,45.0
SKU_02,2019-11-30,0.0
SKU_02,2019-12-01,0.0
SKU_02,2019-12-02,0.0
SKU_02,2019-12-03,2.0
SKU_02,2019-12-04,10.0
SKU_02,2019-12-05,0.0
SKU_02,2019-12-06,0.0
SKU_02,2019-12-07,0.0
SKU_02,2019-12-08,0.0
SKU_02,2019-12-09,0.0
SKU_02,2019-12-10,0.0
SKU_02,2019-12-11,0.0
SKU_02,2019-12-12,0.0
SKU_02,2019-12-13,0.0
SKU_02,2019-12-14,0.0
SKU_02,2019-12-15,0.0
SKU_02,2019-12-16,1.0
SKU_02,2019-12-17,0.0
SKU_02,2019-12-18,100.0
SKU_02,2019-12-19,0.0
SKU_02,2019-12-20,0.0
SKU_02,2019-12-21,0.0
SKU_02,2019-12-22,0.0
SKU_02,2019-12-23,0.0
SKU_02,2019-12-24,0.0
SKU_02,2019-12-25,0.0
SKU_02,2019-12-26,0.0
SKU_02,2019-12-27,0.0
SKU_02,2019-12-28,0.0
SKU_02,2019-12-29,0.0
SKU_02,2019-12-30,0.0
SKU_02,2019-12-31,0.0
SKU_02,2020-01-01,0.0
SKU_02,2020-01-02,0.0
SKU_02,2020-01-03,0.0
SKU_02,2020-01-04,0.0
SKU_02,2020-01-05,0.0
SKU_02,2020-01-06,0.0
SKU_02,2020-01-07,2.0
SKU_02,2020-01-08,0.0
SKU_02,2020-01-09,0.0
SKU_02,2020-01-10,0.0
SKU_02,2020-01-11,0.0
SKU_02,2020-01-12,0.0
SKU_02,2020-01-13,0.0
SKU_02,2020-01-14,0.0
SKU_02,2020-01-15,0.0
SKU_02,2020-01-16,0.0
SKU_02,2020-01-17,0.0
SKU_02,2020-01-18,0.0
SKU_02,2020-01-19,0.0
SKU_02,2020-01-20,0.0
SKU_02,2020-01-21,0.0
SKU_02,2020-01-22,0.0
SKU_02,2020-01-23,0.0
SKU_02,2020-01-24,0.0
SKU_02,2020-01-25,0.0
SKU_02,2020-01-26,0.0
SKU_02,2020-01-27,0.0
SKU_02,2020-01-28,0.0
SKU_02,2020-01-29,0.0
SKU_02,2020-01-30,0.0
SKU_02,2020-01-31,0.0
SKU_02,2020-02-01,0.0
SKU_02,2020-02-02,0.0
SKU_02,2020-02-03,0.0
SKU_02,2020-02-04,2.0
SKU_02,2020-02-05,186.0
SKU_02,2020-02-06,226.0
SKU_02,2020-02-07,179.0
SKU_02,2020-02-08,61.0
SKU_02,2020-02-09,43.0
SKU_02,2020-02-10,209.0
SKU_02,2020-02-11,261.0
SKU_02,2020-02-12,249.0
SKU_02,2020-02-13,228.0
SKU_02,2020-02-14,272.0
SKU_02,2020-02-15,40.0
SKU_02,2020-02-16,39.0
SKU_02,2020-02-17,267.0
SKU_02,2020-02-18,238.0
SKU_02,2020-02-19,214.0
SKU_02,2020-02-20,168.0
SKU_02,2020-02-21,193.0
SKU_02,2020-02-22,49.0
SKU_02,2020-02-23,17.0
SKU_02,2020-02-24,47.0
SKU_02,2020-02-25,34.0
SKU_02,2020-02-26,218.0
SKU_02,2020-02-27,238.0
SKU_02,2020-02-28,257.0
SKU_02,2020-02-29,64.0
SKU_02,2020-03-01,54.0
SKU_02,2020-03-02,427.0
SKU_02,2020-03-03,346.0
SKU_02,2020-03-04,296.0
SKU_02,2020-03-05,302.0
SKU_02,2020-03-06,203.0
SKU_02,2020-03-07,78.0
SKU_02,2020-03-08,29.0
SKU_02,2020-03-09,354.0
SKU_02,2020-03-10,284.0
SKU_02,2020-03-11,284.0
SKU_02,2020-03-12,320.0
SKU_02,2020-03-13,383.0
SKU_02,2020-03-14,122.0
SKU_02,2020-03-15,78.0
SKU_02,2020-03-16,423.0
SKU_02,2020-03-17,370.0
SKU_02,2020-03-18,174.0
SKU_02,2020-03-19,180.0
SKU_02,2020-03-20,60.0
SKU_02,2020-03-21,21.0
SKU_02,2020-03-22,5.0
SKU_02,2020-03-23,38.0
SKU_02,2020-03-24,33.0
SKU_02,2020-03-25,25.0
SKU_02,2020-03-26,24.0
SKU_02,2020-03-27,42.0
SKU_02,2020-03-28,9.0
SKU_02,2020-03-29,1.0
